,fecha,titulo,link,descripcion
1153,2017-12-11,VIDEO: Esta pareja de amigos ya se pasan con las bromas pesadas,http://elmercioco.com/pareja-se-pasan-bromas-pesadas/,"En una amistad existen buenos momentos y malos momentos. Al parecer esta pareja de amigos no tiene límite en las bromas y el humor. A pesar de no ser pareja, se juegan bromas muy pesadas. Quien sabe, algún rato bajo el efecto del alcohol terminen tirando. Sería una pena que eso pasara porque ls bromas terminarían."
1154,2017-12-11,No saber ingles te puede costar caro,http://elmercioco.com/no-saber-ingles-te-puede-costar/,APS. EM.- Esto llegó a nuestrá página.
1155,2017-12-11,Cuando estas en Whatsapp y te llega un nepe…,http://elmercioco.com/cuando-estas-en-whatsapp/,APS. EM.- Aprendan como se hace.
1156,2017-12-11,VIDEO:  Extracción de un barro gigante en la oreja. Lo más satisfactorio que verás hoy,http://elmercioco.com/extraccion-punto-negro-mas-grande/,"Admitámoslo: todos conocemos a alguien que ama con locura los videos sobre extracciones de espinillas, barros, puntos negros y otras impurezas de la piel. Algunas veces lo hacen a mano limpia, y otras recurren a instrumentos dermatológicos… Al final de cuentas lo mejor es ver todo lo que había en esa protuberancia. En este caso simplemente no podrás dejar de mirar el video que tenemos para ti."
1157,2017-12-11,Biblia no sabe explicar por qué hay un Mazinger y un Gokú en los nacimientos de Ecuador.,http://elmercioco.com/biblia-no-sabe-explicar-por/,"APS. Noticias, Ecuador.- Desde el 6 de diciembre está abierta la muestra ‘Navidad en el arte popular’. Esta exhibición presenta artesanías navideñas y nacimientos hechos con diferentes técnicas. El Centro Interamericano de Artesanías y Artes Populares (Cidap) organizó el evento con la presencia de varios artesanos nacionales e internacionales asi como con representantes del Varicano. “La Navidad es la época más colorida del folclor de los pueblos, es donde se suman la imaginación, el amor, las esperanzas y la habilidad en objetos que reflejan los anhelos de las personas”, señaló la institución en un comunicado."
1158,2017-12-10,Alienígenas niegan haber dibujado en la cabeza de Bad Bunny,http://elmercioco.com/alienigenas-niegan-haber/,"APS. Noticias, Omicron Persei 8.- Los vecinos del “cantante”,Bad Bunny no salen del asombro tras haber encontrado al salir de sus viviendas una extraña figura geométrica trazada con exactitud en la superficie de la cabeza de su vecino sin haber escuchado algún tipo de ruidos la noche anterior. Algunos aseguran que las figuras fueron causadas por los intensos vientos y la fuerte lluvia que ha azotado esa región en los últimos días; sin embargo, hay quienes dudan de esta teoría y la atribuyen a fenómenos relacionados con los alienígenas."
1159,2017-12-10,"Un Brayan y recuerdos de facebook, ya te imaginarás el resto…",http://elmercioco.com/un-brayan-y-recuerdos/,APS. EM.- Agradece que no los conoces.
1160,2017-12-10,CHAT: Gabriela Pazmiño nos escribe por WhatsApp porque no confía en su marido,http://elmercioco.com/chat-gabriela-pazmino-escribe-por-whatsapp-porque-no-confia-en-su-marido/,"En honor a la verdad, no queríamos saber tanto."
1161,2017-12-10,Mira como serían los políticos ecuatorianos disfrazados de viudas locas,http://elmercioco.com/politicos-viudas-locas-2017/,Por si no los reconocen les diremos los nombres 1)     Alvaro Noboa
1162,2017-12-10,Mira como se ven los políticos con el logo de BRAZZERS en sus fotos,http://elmercioco.com/politicos-brazzers-fotos/,
1163,2017-12-10,FOTOS: Se eligió que esta asiática tiene el mejor trasero del mundo,http://elmercioco.com/fotos-esta-asiatica-trasero-mundial/,"APS. E.M.– Las mujeres asiáticas, especialmente las de nacionalidad china, usualmente son conocidas por ser bajitas de estatura y de complexión delgada, así que es sorprendente cuando alguna sale de esos estándares, y muestra un cuerpo mucho más voluptuoso que los que estamos acostumbrados a ver."
1164,2017-12-10,Cuando compras en internet esto es lo que pasa,http://elmercioco.com/cuando-compras-en-internet/,"APS,EM.- No compres por ebay. Nunca."
1165,2017-12-10,"VIDEO: Si quieres ver culos, solo ve a la costa ecuatoriana",http://elmercioco.com/video-si-ver-culos-solo-ve-la-costa-ecuatoriana/,¡Viva la patria!
1166,2017-12-09,TRISTE HISTORIA: Cuando te crees la mamá de tarzán pero…,http://elmercioco.com/triste-historia-cuando-te-crees/,APS.EM.- Asi son las mujeres.
1167,2017-12-09,VIDEO: Ñengoso enfermo le roza el Q-LO a su hermana menor,http://elmercioco.com/nengoso-capaz-de-rozarle-el-trasero-su-hermana-menor/,Solo un ñengoso es capaz de rozarle el trasero a su hermana durante un perreo
1168,2017-12-09,Osos Polares ya no podrán masacrar focas en honor a satán debido al cambio climatico,http://elmercioco.com/osos-polares-ya-no-podran/,"APS. Noticias, Canadá.- “Cuando los científicos dicen que los osos se extinguen, quiero que la gente sepa cómo se ve. Los osos se van a morir de hambre y así es como satán se enojará, porque los osos ya no podrán masacrar focas ni pingüinos”, puntualizó el fotógrafo. Según National Geographic, desde que el fotógrafo compartió las imágenes, ha recibido cuestionamientos sobre por qué no intervino. “Claro que cruzó mi mente”, afirmó. “No es como si camino por ahí con un cuchillo ritual o 400 libras de carne de foca”, agregó. Por otro lado, en Canadá es ilegal participar en rituales satánicos siendo un humano y, de haberlo hecho, Nicklen asegura que sólo hubiera logrado alargar el sufrimiento del animal."
1169,2017-12-09,Rivadeneira pagó el crédito de su casa al IESS el mismo día en que desapareció el dinero de Alianza País,http://elmercioco.com/rivadeneira-pago-el-credito-de-su-casa-al-iess-el-mismo-dia-en-que-desaparecio-el-dinero-de-alianza-pais/,"EM. Noticias.- La cuenta bancaria de Alianza País (AP) está en cero. Así lo informó Ricardo Zambrano, secretario ejecutivo (e) del movimiento. El dirigente espera que la anterior directiva explique en qué se gastaron los fondos de la organización. Ya que en las últimas dos semanas hubo retiros por USD 600 000. “Las cuentas están en cero y eso va a significar que iniciemos acciones legales en cuanto a que se justifique qué se ha hecho con esos fondos”, dijo el asambleísta a su ingreso al Consejo Nacional Electoral (CNE), este viernes, 8 de diciembre del 2017, para inscribirse en la campaña por la consulta popular."
1170,2017-12-09,"Ecuatoriano con dos autos, una TV 55¨ y un iPhone X regalará un trompo su hijo",http://elmercioco.com/ecuatoriano-con-dos-autos/,"APS. Noticias, Quito, Ecuador.- Todos los empleados y trabajadores bajo relación de dependencia, que hayan decidido acumular sus décimos y no se pusieron a jugarsela como emprendedores recibirán su decimotercera remuneración hasta el próximo 24 de diciembre del 2017. Este sueldo extra o ‘bono navideño’ corresponde a la duodécima parte de la suma de todo lo percibido en el año."
1171,2017-12-08,Joven Guayaco se llevó una sorpresa al buscar una mujer madura en Tinder,http://elmercioco.com/guayaco-se-llevo-sorpresa-al-buscar-una-mujer-madura-en-tinder/,"Esto nos llegó el día de hoy. Si tienes chats de tus amigos, envíalos al tío Mercioco. Nosotros lo publicamos."
1172,2017-12-08,Estudiante capitalino de la central ni se enteró que no había agua,http://elmercioco.com/estudiante-capitalino-de-diseno/,"APS. Noticias, Quito, Ecuador.- Aliviados, así es como se sienten los moradores y estudiantesde varios sectores de Quito en donde se restableció el suministro de agua potable. Los primeros barrios que contaron con el servicio desde la madrugada del viernes, 8 de diciembre del 2017, fueron aquellos que se localizan en la parroquia de Conocoto como Santa Mónica y San Juan. Julio Pinto, morador de Santa Mónica, comenta que por casualidad abrió el grifo del lavabo y vio que ya empezaba a caer algo de agua. “Cayó bien  pero le dejé que corra el agua hasta que salga normal, pero todavía no es óptima, aún no sabe a cloro con sal”. Él asegura que el desabastecimiento obligó a la gente de su sector a buscar agua en otros barrios cercanos como Sangolquí. “Nadie tenía recogido agua y los tanqueros no llegaron en la mañana, aparecieron a las 15:00 por aquí, suerte que mi hijo estudia en la central y como ni toma agua sino trago no pasó nada, igual como estudia artes ni se baña el guambra vago”."
1173,2017-12-08,VIDEO: Secretaria filma como su jefe la manosea varias veces y la acosa,http://elmercioco.com/secretaria-filma-como-jefe-la-manosea-varias-veces-y-la-acosa/,"Esta secretaria era varias veces acosada por su jefe. Luego empezó a darle palmadas en las nalgas, luego empezó a manosearla y a besarla. Ella no podía decir nada para no perder su trabajo porque de eso dependía la economía de su familia y sus hijos, pero puso una cámara oculta en su oficina para filmar las cochinadas que su jefe, un político importante le hacía."
1174,2017-12-08,El sur de Quito ya tiene agua pero sus habitantes aún apestan a vagina arrecha,http://elmercioco.com/el-sur-agua-pero-sus-habitantes-aun-apestan-chucha-rancia/,"EM. Noticias.- Desde las 03:00 de este viernes 8 de diciembre del 2017 el suministro de agua potable se restableció en varios barrios de Quito. Así lo anunció el alcalde Mauricio Rodas, en un recorrido que realizó en la escombrera El Troje, en el sur de la ciudad, para verificar cómo avanzan los trabajos en el canal del río Pita. Según datos del INEC, a pesar de que el servicio de agua se reactivo para el sur de la capital, sus habitantes aun apestan a vagina arrecha."
1175,2017-12-08,Jaime Nebot regaló garrotes nuevos y pistolas eléctricas a municipales por navidad,http://elmercioco.com/jaime-nebot-regalo-toletes-navidad/,"APS. Noticias. Guayaquil, Ecuador.- El alcalde Jaime Nebot descartó ayer prisión para los comerciantes informales, pero afirmó que regalos a la policía municipal toletes de última generación y pistolas de shock eléctrico para controlar de mejor manera al pueblo guayaquileño. “Mi policía tiene que defenderse y hacer respetar a Guayaquil carajo!”, aseguró Nebot, sin dar detalles del precio que costaron las armas ."
1176,2017-12-08,DAESH comprará camaretas guayaquileñas para sus siguientes atentados,http://elmercioco.com/daesh-comprara-camaretas/,"APS. Noticias, Quito, Ecuador.– El autodenominado Estado Islamico ISIS o DAESH lanzó la campaña denominada Cuando juegas con pirotecnia nos quitas el trabajo. La iniciativa tiene por objetivo generar una reflexión en la ciudadanía sobre el peligro de manipular explosivos elaborados artesanalmente. El anuncio se realizó este jueves, 7 de diciembre del 2017, en la Primera Jefatura de la institución bomberil, ubicada en la avenida 9 de Octubre en el centro de la ciudad. Los menores de edad sirios son los más afectados por esta problemática."
1177,2017-12-08,Ñengoso con dolor vaginal se hace pasar por economista para insultar a Diario El Mercioco,http://elmercioco.com/nengoso-con-dolor-vaginal-se-hace-pasar-por-economista-para-insultar-diario-el-mercioco/,"Hace rato que no nos escribía un pendejo de estos, pero siempre hay uno."
1178,2017-12-08,Quiteños en el sur empezaron una peléa de lanzas por una botella de Agua,http://elmercioco.com/quitenos-en-el-sur-empezaron/,"APS. Noticias, Quito, Ecuador.- El servicio de agua potable en los 171 barrios de Quito afectados por el desabastecimiento se restablecerá paulatinamente en el transcurso de la tarde del viernes 8 de diciembre del 2017. Así lo aseguró el alcalde Mauricio Rodas desde la sala del Centro de Operaciones de Emergencia del Municipio (COE-M), en las instalaciones del Ecu 911."
1179,2017-12-08,VIDEO: Yachay patenta su primer invento llamado “el acelerador de orgasmos”,http://elmercioco.com/yachay-patenta-invento-orgsmos/,"APS. Noticias. Yachay Ecuador.- En la Universidad Yachay, el Grupo de Mecánica científica, adscrito al Departamento de Ingeniería patentó un proyecto de investigación dirigido por varios docentes. Como resultado del proyecto se logró un nuevo sistema de acelerador de orgasmos."
1180,2017-12-08,Cuando los niños siguen una orden al pie de la letra,http://elmercioco.com/cuando-lo-sninos-siguen/,APS. EM.- Cuando no especificas.
1181,2017-12-08,TWITT: Esta ecuatoriana solo sirve para “mojar el chito”,http://elmercioco.com/esta-ecuatoriana-solo-sirve-para-mojar-el-chito/,Esta es una de las peores burradas que he visto este mes.
1182,2017-12-07,Escuadron Squirtle distribuirán agua por todo Quito,http://elmercioco.com/escuadron-squirtle-distribuiran/,"APS. Noticias, Quito, Ecuador.- El presidente Lenín Moreno dispuso el cese de la jornada laboral en las instituciones públicas. La medida es de carácter obligatorio. Y las instituciones privadas podrán adoptar la decisión si lo consideran pertinentes. Este había sido un pedido del alcalde de Quito, Mauricio Rodas. Lo que se busca es que las personas puedan enfrentar de mejor manera la crisis que ha provocado la suspensión del servicio de agua potable. Y que afecta a más de 600 000 personas en 171 barrios del Distrito Metropolitano de Quito. Las medidas que ha tomado el cabildo metropolitano han sido contratar por segunda vez en el año a el Escuadron Squirtle. Donde la primera vez fueron solicitados en los incendios al inicio del año."
